date,type,count
1961-06-01,Journal,59
1961-05-27,Journal,6
1961-05-20,Journal,7
1961-05-13,Journal,4
1961-05-06,Journal,6
1961-05-01,Journal,84
1961-04-29,Journal,3
1961-04-22,Journal,3
1961-04-15,Journal,7
1961-04-08,Journal,2
1961-04-01,Journal,43
1961-03-25,Journal,2
1961-03-18,Journal,7
1961-03-11,Journal,10
1961-03-04,Journal,2
1961-03-01,Journal,103
1961-02-25,Journal,6
1961-02-18,Journal,5
1961-02-11,Journal,9
1961-02-04,Journal,2
1961-02-01,Journal,38
1961-01-28,Journal,4
1961-01-21,Journal,3
1961-01-14,Journal,3
1961-01-07,Journal,5
1961-01-01,Journal,171
1961-01-01,Book,132
1960-12-31,Journal,3
1960-12-24,Journal,2
1960-12-17,Journal,4
1960-12-10,Journal,4
1960-12-03,Journal,5
1960-12-01,Journal,72
1960-11-26,Journal,6
1960-11-19,Journal,5
1960-11-12,Journal,4
1960-11-05,Journal,4
1960-11-01,Journal,78
1960-10-29,Journal,3
1960-10-22,Journal,6
1960-10-15,Journal,5
1960-10-08,Journal,4
1960-10-01,Journal,65
1960-09-24,Journal,4
1960-09-17,Journal,9
1960-09-10,Journal,4
1960-09-03,Journal,1
1960-09-01,Journal,89
1960-08-20,Journal,4
1960-08-13,Journal,7
1960-08-06,Journal,6
1960-08-01,Journal,47
1960-07-30,Journal,6
1960-07-23,Journal,6
1960-07-09,Journal,1
1960-07-02,Journal,5
1960-07-01,Journal,73
1960-06-25,Journal,2
1960-06-18,Journal,2
1960-06-11,Journal,2
1960-06-04,Journal,2
1960-06-01,Journal,60
1960-05-28,Journal,4
1960-05-21,Journal,5
1960-05-14,Journal,3
1960-05-07,Journal,6
1960-05-01,Journal,76
1960-04-30,Journal,2
1960-04-23,Journal,2
1960-04-16,Journal,1
1960-04-09,Journal,4
1960-04-02,Journal,8
1960-04-01,Journal,35
1960-03-26,Journal,3
1960-03-19,Journal,4
1960-03-12,Journal,7
1960-03-05,Journal,1
1960-03-01,Journal,101
1960-02-27,Journal,5
1960-02-20,Journal,5
1960-02-13,Journal,5
1960-02-06,Journal,7
1960-02-01,Journal,38
1960-01-30,Journal,4
1960-01-23,Journal,2
1960-01-16,Journal,3
1960-01-09,Journal,5
1960-01-02,Journal,7
1960-01-01,Book,162
1960-01-01,Journal,153
1959-12-26,Journal,3
1959-12-19,Journal,9
1959-12-12,Journal,6
1959-12-05,Journal,2
1959-12-01,Journal,64
1959-11-28,Journal,11
1959-11-21,Journal,7
1959-11-14,Journal,3
1959-11-07,Journal,4
1959-11-01,Journal,91
1959-10-31,Journal,11
1959-10-24,Journal,8
1959-10-17,Journal,7
1959-10-10,Journal,5
1959-10-03,Journal,1
1959-10-01,Journal,33
1959-09-26,Journal,5
1959-09-19,Journal,2
1959-09-12,Journal,3
1959-09-05,Journal,2
1959-09-01,Journal,110
1959-08-29,Journal,2
1959-08-22,Journal,6
1959-08-15,Journal,7
1959-08-08,Journal,5
1959-08-01,Journal,38
1959-07-25,Journal,9
1959-07-18,Journal,2
1959-07-11,Journal,1
1959-07-04,Journal,4
1959-07-01,Journal,67
1959-06-27,Journal,4
1959-06-20,Journal,2
1959-06-13,Journal,4
1959-06-06,Journal,4
1959-06-01,Journal,54
1959-05-30,Journal,6
1959-05-23,Journal,2
1959-05-16,Journal,1
1959-05-09,Journal,5
1959-05-02,Journal,1
1959-05-01,Journal,86
1959-04-25,Journal,2
1959-04-18,Journal,4
1959-04-11,Journal,4
1959-04-04,Journal,7
1959-04-01,Journal,41
1959-03-28,Journal,3
1959-03-21,Journal,3
1959-03-14,Journal,2
1959-03-07,Journal,4
1959-03-01,Journal,113
1959-02-28,Journal,2
1959-02-21,Journal,2
1959-02-14,Journal,2
1959-02-07,Journal,1
1959-02-01,Journal,38
1959-01-31,Journal,5
1959-01-24,Journal,3
1959-01-17,Journal,7
1959-01-10,Journal,2
1959-01-03,Journal,8
1959-01-01,Book,83
1959-01-01,Journal,129
1958-12-27,Journal,3
1958-12-20,Journal,4
1958-12-13,Journal,3
1958-12-06,Journal,3
1958-12-01,Journal,66
1958-11-29,Journal,5
1958-11-22,Journal,2
1958-11-15,Journal,4
1958-11-08,Journal,5
1958-11-01,Journal,67
1958-10-25,Journal,1
1958-10-18,Journal,2
1958-10-11,Journal,3
1958-10-04,Journal,4
1958-10-01,Journal,41
1958-09-27,Journal,6
1958-09-20,Journal,8
1958-09-13,Journal,4
1958-09-06,Journal,1
1958-09-01,Journal,78
1958-08-30,Journal,5
1958-08-23,Journal,1
1958-08-16,Journal,6
1958-08-09,Journal,2
1958-08-02,Journal,3
1958-08-01,Journal,40
1958-07-26,Journal,4
1958-07-19,Journal,4
1958-07-12,Journal,6
1958-07-05,Journal,4
1958-07-01,Journal,58
1958-06-28,Journal,2
1958-06-21,Journal,2
1958-06-14,Journal,1
1958-06-07,Journal,1
1958-06-01,Journal,58
1958-05-31,Journal,3
1958-05-24,Journal,1
1958-05-17,Journal,1
1958-05-10,Journal,2
1958-05-03,Journal,1
1958-05-01,Journal,57
1958-04-26,Journal,2
1958-04-19,Journal,5
1958-04-12,Journal,3
1958-04-05,Journal,4
1958-04-01,Journal,52
1958-03-29,Journal,8
1958-03-22,Journal,2
1958-03-15,Journal,3
1958-03-08,Journal,3
1958-03-01,Journal,121
1958-02-22,Journal,4
1958-02-15,Journal,1
1958-02-08,Journal,4
1958-02-01,Journal,48
1958-01-25,Journal,5
1958-01-18,Journal,5
1958-01-11,Journal,6
1958-01-04,Journal,2
1958-01-01,Journal,104
1958-01-01,Book,151
1957-12-28,Journal,1
1957-12-21,Journal,5
1957-12-14,Journal,4
1957-12-07,Journal,3
1957-12-01,Journal,93
1957-11-30,Journal,3
1957-11-23,Journal,3
1957-11-16,Journal,5
1957-11-09,Journal,2
1957-11-02,Journal,2
1957-11-01,Journal,51
1957-10-26,Journal,2
1957-10-12,Journal,2
1957-10-01,Journal,33
1957-09-28,Journal,3
1957-09-14,Journal,2
1957-09-01,Journal,88
1957-08-31,Journal,1
1957-08-24,Journal,1
1957-08-17,Journal,3
1957-08-01,Journal,35
1957-07-27,Journal,2
1957-07-20,Journal,1
1957-07-13,Journal,2
1957-07-06,Journal,2
1957-07-01,Journal,55
1957-06-29,Journal,3
1957-06-15,Journal,3
1957-06-08,Journal,4
1957-06-01,Journal,54
1957-05-25,Journal,3
1957-05-11,Journal,2
1957-05-04,Journal,1
1957-05-01,Journal,48
1957-04-27,Journal,1
1957-04-20,Journal,1
1957-04-06,Journal,1
1957-04-01,Journal,28
1957-03-30,Journal,2
1957-03-23,Journal,2
1957-03-16,Journal,1
1957-03-09,Journal,4
1957-03-02,Journal,5
1957-03-01,Journal,68
1957-02-23,Journal,3
1957-02-16,Journal,1
1957-02-09,Journal,2
1957-02-02,Journal,1
1957-02-01,Journal,28
1957-01-26,Journal,1
1957-01-19,Journal,3
1957-01-12,Journal,2
1957-01-05,Journal,6
1957-01-01,Journal,80
1957-01-01,Book,61
1956-12-29,Journal,1
1956-12-22,Journal,4
1956-12-15,Journal,3
1956-12-08,Journal,2
1956-12-01,Journal,69
1956-11-24,Journal,2
1956-11-17,Journal,2
1956-11-10,Journal,2
1956-11-03,Journal,8
1956-11-01,Journal,63
1956-10-27,Journal,2
1956-10-13,Journal,1
1956-10-06,Journal,3
1956-10-01,Journal,29
1956-09-22,Journal,2
1956-09-15,Journal,3
1956-09-08,Journal,4
1956-09-01,Journal,73
1956-08-25,Journal,3
1956-08-18,Journal,5
1956-08-11,Journal,5
1956-08-01,Journal,37
1956-07-28,Journal,1
1956-07-21,Journal,4
1956-07-14,Journal,3
1956-07-01,Journal,60
1956-06-30,Journal,3
1956-06-23,Journal,2
1956-06-16,Journal,1
1956-06-09,Journal,3
1956-06-02,Journal,2
1956-06-01,Journal,35
1956-05-26,Journal,1
1956-05-12,Journal,1
1956-05-05,Journal,4
1956-05-01,Journal,45
1956-04-28,Journal,2
1956-04-21,Journal,1
1956-04-14,Journal,1
1956-04-07,Journal,2
1956-04-01,Journal,29
1956-03-24,Journal,4
1956-03-17,Journal,3
1956-03-10,Journal,1
1956-03-03,Journal,6
1956-03-01,Journal,55
1956-02-25,Journal,2
1956-02-11,Journal,4
1956-02-04,Journal,3
1956-02-01,Journal,29
1956-01-28,Journal,2
1956-01-21,Journal,2
1956-01-14,Journal,2
1956-01-07,Journal,1
1956-01-01,Journal,98
1956-01-01,Book,96
1955-12-31,Journal,1
1955-12-17,Journal,2
1955-12-10,Journal,3
1955-12-03,Journal,1
1955-12-01,Journal,25
1955-11-26,Journal,2
1955-11-19,Journal,2
1955-11-12,Journal,1
1955-11-01,Journal,39
1955-10-29,Journal,1
1955-10-22,Journal,2
1955-10-15,Journal,2
1955-10-08,Journal,2
1955-10-01,Journal,28
1955-09-24,Journal,1
1955-09-17,Journal,2
1955-09-10,Journal,1
1955-09-03,Journal,1
1955-09-01,Journal,55
1955-08-27,Journal,1
1955-08-20,Journal,1
1955-08-13,Journal,3
1955-08-01,Journal,24
1955-07-30,Journal,1
1955-07-23,Journal,1
1955-07-16,Journal,2
1955-07-09,Journal,1
1955-07-02,Journal,1
1955-07-01,Journal,58
1955-06-18,Journal,2
1955-06-11,Journal,1
1955-06-01,Journal,34
1955-05-28,Journal,1
1955-05-21,Journal,2
1955-05-14,Journal,3
1955-05-07,Journal,2
1955-05-01,Journal,43
1955-04-30,Journal,4
1955-04-23,Journal,1
1955-04-16,Journal,2
1955-04-09,Journal,1
1955-04-02,Journal,2
1955-04-01,Journal,26
1955-03-26,Journal,4
1955-03-19,Journal,2
1955-03-12,Journal,1
1955-03-05,Journal,1
1955-03-01,Journal,48
1955-02-26,Journal,3
1955-02-19,Journal,2
1955-02-12,Journal,3
1955-02-05,Journal,1
1955-02-01,Journal,15
1955-01-29,Journal,1
1955-01-15,Journal,1
1955-01-08,Journal,1
1955-01-01,Journal,86
1955-01-01,Book,74
1954-12-25,Journal,2
1954-12-18,Journal,3
1954-12-11,Journal,1
1954-12-04,Journal,3
1954-12-01,Journal,34
1954-11-13,Journal,3
1954-11-06,Journal,2
1954-11-01,Journal,33
1954-10-23,Journal,3
1954-10-09,Journal,2
1954-10-02,Journal,3
1954-10-01,Journal,19
1954-09-18,Journal,4
1954-09-11,Journal,6
1954-09-01,Journal,42
1954-08-28,Journal,4
1954-08-21,Journal,5
1954-08-14,Journal,2
1954-08-07,Journal,2
1954-08-01,Journal,17
1954-07-31,Journal,1
1954-07-17,Journal,1
1954-07-03,Journal,2
1954-07-01,Journal,28
1954-06-19,Journal,2
1954-06-12,Journal,4
1954-06-05,Journal,3
1954-06-01,Journal,35
1954-05-22,Journal,1
1954-05-15,Journal,4
1954-05-08,Journal,1
1954-05-01,Journal,34
1954-04-24,Journal,1
1954-04-10,Journal,1
1954-04-03,Journal,1
1954-04-01,Journal,29
1954-03-27,Journal,1
1954-03-20,Journal,3
1954-03-13,Journal,3
1954-03-06,Journal,3
1954-03-01,Journal,34
1954-02-27,Journal,1
1954-02-13,Journal,6
1954-02-01,Journal,21
1954-01-30,Journal,3
1954-01-23,Journal,2
1954-01-09,Journal,2
1954-01-02,Journal,1
1954-01-01,Book,46
1954-01-01,Journal,51
1953-12-26,Journal,1
1953-12-19,Journal,3
1953-12-12,Journal,1
1953-12-05,Journal,2
1953-12-01,Journal,70
1953-11-21,Journal,2
1953-11-14,Journal,1
1953-11-07,Journal,1
1953-11-01,Journal,28
1953-10-24,Journal,2
1953-10-17,Journal,2
1953-10-10,Journal,4
1953-10-03,Journal,1
1953-10-01,Journal,21
1953-09-26,Journal,1
1953-09-19,Journal,2
1953-09-12,Journal,2
1953-09-05,Journal,2
1953-09-01,Journal,36
1953-08-29,Journal,1
1953-08-22,Journal,3
1953-08-15,Journal,2
1953-08-08,Journal,1
1953-08-01,Journal,21
1953-07-25,Journal,3
1953-07-18,Journal,2
1953-07-04,Journal,3
1953-07-01,Journal,26
1953-06-27,Journal,3
1953-06-20,Journal,1
1953-06-13,Journal,1
1953-06-06,Journal,1
1953-06-01,Journal,32
1953-05-30,Journal,1
1953-05-23,Journal,2
1953-05-16,Journal,1
1953-05-09,Journal,3
1953-05-02,Journal,2
1953-05-01,Journal,28
1953-04-25,Journal,3
1953-04-18,Journal,2
1953-04-04,Journal,4
1953-04-01,Journal,21
1953-03-28,Journal,3
1953-03-14,Journal,2
1953-03-01,Journal,33
1953-02-28,Journal,2
1953-02-21,Journal,5
1953-02-14,Journal,2
1953-02-07,Journal,1
1953-02-01,Journal,15
1953-01-31,Journal,2
1953-01-10,Journal,2
1953-01-03,Journal,1
1953-01-01,Journal,53
1953-01-01,Book,22
1952-12-27,Journal,2
1952-12-20,Journal,1
1952-12-13,Journal,2
1952-12-06,Journal,2
1952-12-01,Journal,21
1952-11-29,Journal,2
1952-11-22,Journal,1
1952-11-15,Journal,2
1952-11-08,Journal,2
1952-11-01,Journal,24
1952-10-25,Journal,2
1952-10-18,Journal,1
1952-10-11,Journal,2
1952-10-04,Journal,2
1952-10-01,Journal,24
1952-09-27,Journal,3
1952-09-20,Journal,4
1952-09-13,Journal,2
1952-09-06,Journal,1
1952-09-01,Journal,25
1952-08-30,Journal,4
1952-08-09,Journal,1
1952-08-02,Journal,2
1952-08-01,Journal,16
1952-07-26,Journal,1
1952-07-19,Journal,4
1952-07-12,Journal,2
1952-07-01,Journal,26
1952-06-28,Journal,3
1952-06-21,Journal,1
1952-06-07,Journal,1
1952-06-01,Journal,18
1952-05-31,Journal,4
1952-05-17,Journal,3
1952-05-10,Journal,6
1952-05-03,Journal,3
1952-05-01,Journal,15
1952-04-26,Journal,3
1952-04-19,Journal,2
1952-04-01,Journal,25
1952-03-29,Journal,2
1952-03-22,Journal,3
1952-03-15,Journal,2
1952-03-08,Journal,1
1952-03-01,Journal,24
1952-02-23,Journal,1
1952-02-09,Journal,1
1952-02-01,Journal,19
1952-01-26,Journal,1
1952-01-19,Journal,1
1952-01-12,Journal,4
1952-01-05,Journal,2
1952-01-01,Book,62
1952-01-01,Journal,112
1951-12-29,Journal,2
1951-12-22,Journal,3
1951-12-15,Journal,1
1951-12-01,Journal,25
1951-11-24,Journal,3
1951-11-17,Journal,1
1951-11-10,Journal,3
1951-11-03,Journal,1
1951-11-01,Journal,17
1951-10-27,Journal,4
1951-10-20,Journal,2
1951-10-13,Journal,1
1951-10-06,Journal,3
1951-10-01,Journal,25
1951-09-29,Journal,1
1951-09-15,Journal,4
1951-09-08,Journal,1
1951-09-01,Journal,24
1951-08-18,Journal,2
1951-08-11,Journal,1
1951-08-04,Journal,4
1951-08-01,Journal,23
1951-07-28,Journal,2
1951-07-21,Journal,1
1951-07-14,Journal,3
1951-07-07,Journal,2
1951-07-01,Journal,30
1951-06-30,Journal,1
1951-06-23,Journal,2
1951-06-16,Journal,1
1951-06-09,Journal,1
1951-06-02,Journal,1
1951-06-01,Journal,19
1951-05-26,Journal,1
1951-05-19,Journal,1
1951-05-12,Journal,2
1951-05-05,Journal,1
1951-05-01,Journal,25
1951-04-28,Journal,1
1951-04-21,Journal,1
1951-04-14,Journal,2
1951-04-07,Journal,4
1951-04-01,Journal,21
1951-03-24,Journal,3
1951-03-03,Journal,3
1951-03-01,Journal,39
1951-02-17,Journal,1
1951-02-10,Journal,1
1951-02-01,Journal,15
1951-01-27,Journal,1
1951-01-20,Journal,2
1951-01-13,Journal,1
1951-01-06,Journal,1
1951-01-01,Journal,50
1951-01-01,Book,15
1950-12-30,Journal,1
1950-12-16,Journal,3
1950-12-02,Journal,1
1950-12-01,Journal,21
1950-11-18,Journal,1
1950-11-11,Journal,1
1950-11-04,Journal,4
1950-11-01,Journal,17
1950-10-21,Journal,2
1950-10-14,Journal,1
1950-10-01,Journal,18
1950-09-30,Journal,2
1950-09-23,Journal,2
1950-09-16,Journal,2
1950-09-09,Journal,3
1950-09-01,Journal,25
1950-08-19,Journal,2
1950-08-12,Journal,1
1950-08-01,Journal,20
1950-07-29,Journal,3
1950-07-22,Journal,1
1950-07-01,Journal,20
1950-06-17,Journal,2
1950-06-03,Journal,1
1950-06-01,Journal,13
1950-05-27,Journal,1
1950-05-20,Journal,2
1950-05-13,Journal,3
1950-05-06,Journal,1
1950-05-01,Journal,16
1950-04-29,Journal,3
1950-04-15,Journal,3
1950-04-08,Journal,2
1950-04-01,Journal,23
1950-03-25,Journal,1
1950-03-18,Journal,4
1950-03-11,Journal,3
1950-03-04,Journal,3
1950-03-01,Journal,28
1950-02-25,Journal,1
1950-02-18,Journal,2
1950-02-11,Journal,3
1950-02-04,Journal,1
1950-02-01,Journal,18
1950-01-28,Journal,1
1950-01-21,Journal,1
1950-01-07,Journal,1
1950-01-01,Journal,97
1950-01-01,Book,24
1949-12-31,Journal,2
1949-12-24,Journal,3
1949-12-17,Journal,2
1949-12-10,Journal,3
1949-12-03,Journal,3
1949-12-01,Journal,21
1949-11-26,Journal,2
1949-11-12,Journal,4
1949-11-01,Journal,20
1949-10-29,Journal,1
1949-10-22,Journal,2
1949-10-15,Journal,1
1949-10-08,Journal,4
1949-10-01,Journal,23
1949-09-24,Journal,4
1949-09-17,Journal,1
1949-09-10,Journal,2
1949-09-03,Journal,1
1949-09-01,Journal,20
1949-08-27,Journal,4
1949-08-20,Journal,2
1949-08-13,Journal,2
1949-08-06,Journal,4
1949-08-01,Journal,21
1949-07-30,Journal,3
1949-07-16,Journal,1
1949-07-02,Journal,1
1949-07-01,Journal,20
1949-06-18,Journal,1
1949-06-11,Journal,3
1949-06-04,Journal,1
1949-06-01,Journal,27
1949-05-28,Journal,4
1949-05-21,Journal,1
1949-05-14,Journal,1
1949-05-07,Journal,3
1949-05-01,Journal,24
1949-04-30,Journal,2
1949-04-23,Journal,3
1949-04-16,Journal,1
1949-04-02,Journal,3
1949-04-01,Journal,14
1949-03-26,Journal,3
1949-03-19,Journal,2
1949-03-12,Journal,2
1949-03-05,Journal,1
1949-03-01,Journal,17
1949-02-26,Journal,2
1949-02-19,Journal,1
1949-02-12,Journal,1
1949-02-01,Journal,23
1949-01-08,Journal,2
1949-01-01,Journal,35
1949-01-01,Book,7
1948-12-18,Journal,3
1948-12-11,Journal,1
1948-12-04,Journal,1
1948-12-01,Journal,15
1948-11-27,Journal,2
1948-11-20,Journal,2
1948-11-13,Journal,2
1948-11-01,Journal,25
1948-10-23,Journal,1
1948-10-16,Journal,1
1948-10-09,Journal,1
1948-10-02,Journal,1
1948-10-01,Journal,26
1948-09-25,Journal,3
1948-09-18,Journal,1
1948-09-11,Journal,2
1948-09-04,Journal,1
1948-09-01,Journal,15
1948-08-28,Journal,2
1948-08-21,Journal,3
1948-08-14,Journal,3
1948-08-07,Journal,8
1948-08-01,Journal,14
1948-07-31,Journal,1
1948-07-24,Journal,4
1948-07-17,Journal,3
1948-07-10,Journal,3
1948-07-03,Journal,3
1948-07-01,Journal,15
1948-06-26,Journal,5
1948-06-19,Journal,2
1948-06-12,Journal,2
1948-06-05,Journal,4
1948-06-01,Journal,21
1948-05-29,Journal,1
1948-05-15,Journal,1
1948-05-08,Journal,2
1948-05-01,Journal,12
1948-04-17,Journal,1
1948-04-10,Journal,1
1948-04-03,Journal,2
1948-04-01,Journal,15
1948-03-27,Journal,1
1948-03-20,Journal,2
1948-03-13,Journal,3
1948-03-06,Journal,4
1948-03-01,Journal,18
1948-02-28,Journal,2
1948-02-21,Journal,3
1948-02-14,Journal,4
1948-02-01,Journal,16
1948-01-24,Journal,2
1948-01-17,Journal,3
1948-01-10,Journal,2
1948-01-03,Journal,2
1948-01-01,Book,20
1948-01-01,Journal,41
1947-12-27,Journal,1
1947-12-20,Journal,2
1947-12-06,Journal,3
1947-12-01,Journal,14
1947-11-29,Journal,1
1947-11-22,Journal,5
1947-11-15,Journal,2
1947-11-08,Journal,2
1947-11-01,Journal,11
1947-10-25,Journal,5
1947-10-11,Journal,2
1947-10-04,Journal,4
1947-10-01,Journal,16
1947-09-27,Journal,2
1947-09-20,Journal,2
1947-09-13,Journal,1
1947-09-06,Journal,3
1947-09-01,Journal,12
1947-08-30,Journal,1
1947-08-23,Journal,3
1947-08-16,Journal,1
1947-08-02,Journal,1
1947-08-01,Journal,11
1947-07-26,Journal,3
1947-07-19,Journal,1
1947-07-12,Journal,3
1947-07-01,Journal,17
1947-06-28,Journal,2
1947-06-21,Journal,3
1947-06-14,Journal,3
1947-06-07,Journal,1
1947-06-01,Journal,13
1947-05-31,Journal,1
1947-05-24,Journal,1
1947-05-17,Journal,1
1947-05-10,Journal,1
1947-05-03,Journal,1
1947-05-01,Journal,22
1947-04-26,Journal,3
1947-04-12,Journal,1
1947-04-05,Journal,1
1947-04-01,Journal,16
1947-03-29,Journal,2
1947-03-22,Journal,1
1947-03-15,Journal,3
1947-03-08,Journal,1
1947-03-01,Journal,18
1947-02-22,Journal,1
1947-02-08,Journal,1
1947-02-01,Journal,11
1947-01-25,Journal,2
1947-01-18,Journal,2
1947-01-11,Journal,1
1947-01-04,Journal,1
1947-01-01,Journal,25
1946-12-28,Journal,1
1946-12-21,Journal,1
1946-12-14,Journal,1
1946-12-07,Journal,3
1946-12-01,Journal,14
1946-11-30,Journal,2
1946-11-23,Journal,4
1946-11-16,Journal,5
1946-11-09,Journal,2
1946-11-02,Journal,3
1946-11-01,Journal,15
1946-10-26,Journal,2
1946-10-12,Journal,1
1946-10-05,Journal,2
1946-10-01,Journal,17
1946-09-28,Journal,1
1946-09-14,Journal,1
1946-09-07,Journal,1
1946-09-01,Journal,13
1946-08-31,Journal,2
1946-08-24,Journal,1
1946-08-03,Journal,3
1946-08-01,Journal,15
1946-07-13,Journal,2
1946-07-06,Journal,1
1946-07-01,Journal,6
1946-06-29,Journal,4
1946-06-22,Journal,1
1946-06-15,Journal,1
1946-06-08,Journal,4
1946-06-01,Journal,8
1946-05-25,Journal,1
1946-05-18,Journal,2
1946-05-04,Journal,2
1946-05-01,Journal,11
1946-04-27,Journal,1
1946-04-13,Journal,3
1946-04-06,Journal,3
1946-04-01,Journal,13
1946-03-30,Journal,1
1946-03-23,Journal,2
1946-03-16,Journal,4
1946-03-09,Journal,3
1946-03-02,Journal,1
1946-03-01,Journal,11
1946-02-23,Journal,5
1946-02-16,Journal,1
1946-02-09,Journal,2
1946-02-02,Journal,2
1946-02-01,Journal,11
1946-01-26,Journal,1
1946-01-19,Journal,1
1946-01-05,Journal,1
1946-01-01,Journal,9
1945-12-22,Journal,2
1945-12-15,Journal,3
1945-12-08,Journal,2
1945-12-01,Journal,17
1945-11-24,Journal,4
1945-11-01,Journal,5
1945-10-20,Journal,3
1945-10-13,Journal,1
1945-10-01,Journal,10
1945-09-08,Journal,1
1945-09-01,Journal,8
1945-08-25,Journal,1
1945-08-18,Journal,1
1945-08-11,Journal,3
1945-08-01,Journal,3
1945-07-28,Journal,1
1945-07-21,Journal,1
1945-07-14,Journal,1
1945-07-01,Journal,3
1945-06-30,Journal,1
1945-06-16,Journal,1
1945-06-02,Journal,1
1945-05-19,Journal,3
1945-05-12,Journal,1
1945-05-05,Journal,1
1945-05-01,Journal,1
1945-04-28,Journal,2
1945-04-14,Journal,1
1945-04-01,Journal,2
1945-03-24,Journal,2
1945-03-17,Journal,1
1945-03-03,Journal,1
1945-02-24,Journal,1
1945-02-10,Journal,1
1945-01-20,Journal,1
1945-01-06,Journal,1
1945-01-01,Book,6
1944-12-30,Journal,3
1944-12-16,Journal,1
1944-12-02,Journal,2
1944-12-01,Journal,8
1944-11-25,Journal,1
1944-11-04,Journal,1
1944-10-28,Journal,1
1944-10-21,Journal,1
1944-09-30,Journal,1
1944-09-09,Journal,1
1944-09-01,Journal,1
1944-08-26,Journal,1
1944-08-19,Journal,1
1944-08-12,Journal,1
1944-08-05,Journal,3
1944-07-22,Journal,2
1944-07-15,Journal,1
1944-07-01,Journal,2
1944-06-24,Journal,1
1944-06-10,Journal,1
1944-06-03,Journal,2
1944-05-27,Journal,1
1944-05-20,Journal,1
1944-05-06,Journal,1
1944-04-29,Journal,2
1944-04-01,Journal,1
1944-03-25,Journal,1
1944-03-18,Journal,1
1944-03-11,Journal,1
1944-02-26,Journal,2
1944-02-05,Journal,1
1944-02-01,Journal,1
1944-01-01,Book,4
1944-01-01,Journal,1
1943-12-18,Journal,1
1943-12-04,Journal,1
1943-12-01,Journal,1
1943-11-27,Journal,2
1943-11-13,Journal,1
1943-11-06,Journal,1
1943-11-01,Journal,3
1943-10-09,Journal,1
1943-10-02,Journal,1
1943-10-01,Journal,2
1943-09-04,Journal,1
1943-09-01,Journal,4
1943-08-28,Journal,2
1943-08-21,Journal,2
1943-08-14,Journal,1
1943-08-07,Journal,1
1943-08-01,Journal,2
1943-07-17,Journal,3
1943-07-10,Journal,1
1943-07-01,Journal,3
1943-06-01,Journal,2
1943-05-29,Journal,2
1943-05-22,Journal,1
1943-05-15,Journal,1
1943-05-01,Journal,3
1943-04-24,Journal,1
1943-04-10,Journal,3
1943-04-01,Journal,2
1943-03-27,Journal,1
1943-03-13,Journal,1
1943-03-06,Journal,2
1943-03-01,Journal,17
1943-02-27,Journal,1
1943-02-20,Journal,1
1943-02-01,Journal,4
1943-01-02,Journal,1
1943-01-01,Book,41
1943-01-01,Journal,6
1942-12-26,Journal,1
1942-12-12,Journal,1
1942-12-01,Journal,2
1942-11-21,Journal,1
1942-11-14,Journal,2
1942-11-07,Journal,1
1942-11-01,Journal,2
1942-10-31,Journal,2
1942-10-10,Journal,1
1942-10-01,Journal,2
1942-09-19,Journal,1
1942-09-01,Journal,3
1942-08-29,Journal,1
1942-08-22,Journal,1
1942-08-08,Journal,1
1942-08-01,Journal,1
1942-07-01,Journal,5
1942-06-20,Journal,1
1942-06-06,Journal,1
1942-06-01,Journal,4
1942-05-30,Journal,1
1942-05-09,Journal,1
1942-05-01,Journal,4
1942-04-18,Journal,1
1942-04-04,Journal,1
1942-04-01,Journal,1
1942-03-01,Journal,4
1942-02-07,Journal,1
1942-02-01,Journal,2
1942-01-24,Journal,1
1942-01-03,Journal,1
1942-01-01,Book,3
1942-01-01,Journal,19
1941-12-20,Journal,2
1941-12-13,Journal,2
1941-12-01,Journal,24
1941-11-29,Journal,2
1941-11-22,Journal,1
1941-11-01,Journal,5
1941-10-25,Journal,1
1941-10-18,Journal,1
1941-10-11,Journal,2
1941-10-04,Journal,1
1941-10-01,Journal,1
1941-09-20,Journal,1
1941-09-01,Journal,8
1941-08-30,Journal,1
1941-08-16,Journal,3
1941-08-09,Journal,1
1941-08-02,Journal,1
1941-08-01,Journal,2
1941-07-26,Journal,1
1941-07-19,Journal,1
1941-07-01,Journal,7
1941-06-28,Journal,2
1941-06-01,Journal,6
1941-05-31,Journal,1
1941-05-10,Journal,2
1941-05-03,Journal,2
1941-05-01,Journal,7
1941-04-01,Journal,1
1941-03-29,Journal,1
1941-03-15,Journal,1
